repo	sha	date	category	inserted	deleted	subject
psmobile	fb78a39233f6	2026-09-14	other: product/behavior	151	0	fix(home): retire background work at authoritative sign-out
psmobile	c977b5175c69	2026-09-15	other: product/behavior	986	2411	fix: remove player mission editing
psmobile	21c0e2ed86a0	2026-09-15	flags/knobs/env	17	145	Render How You Played unconditionally and delete its feature flag
psmobile	aea3ae86a571	2026-09-15	other: docs/plans	11	7	docs(auth): state the narrower hydration proof and drop the stale follow-up claim
psmobile	28d26e6da5d2	2026-09-15	other: product/behavior	88	67	fix(home): remove client daily cap owner and foreign defaults
psmobile	fbd2d363fc85	2026-09-16	extra state	104	915	refactor(table): delete two dead parallel scene layers
psmobile	e42b653bdd25	2026-09-16	test sprawl	288	510	test(missions): remove obsolete allocation recipes and strengthen acceptance
psmobile	b9bf989f1e03	2026-09-16	flags/knobs/env	27	189	refactor(home): remove unused retained ranking mode
psmobile	161a477a8b5f	2026-09-16	test sprawl	49	132	test(missions): remove conflicting legacy generation controls
psmobile	1c472892b6eb	2026-09-16	other: product/behavior	70	150	fix: simplify mission headers [skip ci]
psmobile	4617fe74b759	2026-09-16	test sprawl	0	13	test(missions): remove obsolete acceptance helpers
psmobile	173cd3ad7a1f	2026-09-16	test sprawl	1	1	test(missions): remove replay eligibility from unfinished save
psmobile	26b777240b73	2026-09-16	outside-task change	0	0	chore(test): drop golden failure artifacts committed by mistake
psmobile	7b270ea3223b	2026-09-16	other: docs/plans	11	9	docs(logging): stop calling a nullable prefix an omitted property
psmobile	42b6c4c6c37f	2026-09-16	other: product/behavior	79	17	fix(play): retire feedback visibility with its visual owner
psmobile	b36b214c59d1	2026-09-16	other: dead/stale/unused code	311	19	fix(home): retire stale review launches and assert puzzle replacement
psmobile	306a3788a94c	2026-09-17	other: dead/stale/unused code	1012	212	fix(missions): move accepted-Play refresh to the Mission owner and drop the unused tally (#5967)
psmobile	8da536e2b138	2026-09-18	other: docs/plans	34	25	docs(missions): record the shared Play exit and the reset write gate; drop the ceremony-removal test (#5967)
psmobile	a1e24f8904c8	2026-09-18	other: product/behavior	1495	275	fix: preserve account input ordering, retirement and failure-neutral navigation
psmobile	72f9c13652fc	2026-09-19	flags/knobs/env	414	1140	refactor(play): collapse the experiment to one preset source and one run switch
psmobile	788a79e2dd22	2026-09-19	other: product/behavior	10	532	fix: remove unapproved lesson action history UI
psmobile	15ed4037a12e	2026-09-19	fallback/compat path	364	696	fix(play): delete the legacy single Quick Game fallback card (#6017)
psmobile	ccef037fbbf6	2026-09-19	test sprawl	4	54	fix(play): repair the export column, revert the CLI, drop the duplicate test
psmobile	3693bdc035ff	2026-09-19	proof ceremony	0	0	chore(play): drop the orphaned fallback card art and the PR's stale receipts (#6017)
psmobile	a0450f1cd42a	2026-09-19	other: docs/plans	0	11	remove obsolete synthetic PvP plan
psmobile	59dae486ef95	2026-09-19	other: product/behavior	1	1	Remove redundant identity barrier assertion
psmobile	9ca2ec9d1453	2026-09-19	other: dead/stale/unused code	61	45	Retire the out-of-catalog Go copy dispositions and stale headers (#6016)
psmobile	56b587e84aa1	2026-09-19	retry/repair machinery	229	32	fix(subscription): retire stale configuration retries
psmobile	8656c4245a5c	2026-09-19	retry/repair machinery	420	24	fix(subscription): retain configuration retry and retire exited wall work
psmobile	e9bd85394464	2026-09-20	other: product/behavior	80	1360	fix(lessons): remove added tester reward isolation scope
psmobile	5a1750fa4477	2026-09-20	test sprawl	3	3	Remove obsolete nullable assertions from Hub merge tests
psmobile	140eb19ffdf6	2026-09-20	other: dead/stale/unused code	1014	977	Complete shared catalog ownership and remove unused push copy
psmobile	33fd41bd73fc	2026-09-21	other: product/behavior	258	535	Remove Mission-only Lesson terminal structure [skip ci]
psmobile	005a6bb4827c	2026-09-21	other: product/behavior	239	19	Retire pending AI Create when its source route changes
psmobile	7fe71678f6cc	2026-09-21	other: product/behavior	1031	19	Retire Puzzle entry with its native route attachment
psmobile	820e09d859fa	2026-09-22	abstraction/wrapper/controller	51	9926	chore(missions): drop the replay tooling acceptance does not use [skip ci]
psmobile	855c258721b2	2026-09-22	test sprawl	0	523	chore(missions): drop replay loaders and audits the fixture path does not use [skip ci]
psmobile	aae91d44ae7b	2026-09-22	test sprawl	0	12	test(missions): drop the follow-up precedence pin [skip ci]
psmobile	ca88521dc4bb	2026-09-22	other: revert	0	10	revert(missions): keep main's DynamicMissionService.Ensure [skip ci]
psmobile	5829c92ae2c5	2026-09-23	other: docs/plans	381	13487	refactor(missions): retire the Plan-1 and V1.1 Dynamic interpreters [skip ci]
psmobile	e751a67007aa	2026-09-23	other: dead/stale/unused code	6	222	refactor(missions): delete the old candidate chain [skip ci]
psmobile	51bbd226c56c	2026-09-23	test sprawl	32	307	refactor(missions): delete the last unproduced icon kinds and the multi-Puzzle QA fixture [skip ci]
psmobile	2abfa0016ee0	2026-09-23	other: product/behavior	14	237	refactor(missions): delete the unproduced puzzle_set and ai_hand_count icons and support text [skip ci]
psmobile	aa6b58a50f66	2026-09-23	test sprawl	20	105	refactor(missions): delete replay-of-primary from the Flutter client and QA fixtures [skip ci]
psmobile	0bf5f047896f	2026-09-23	other: product/behavior	24	161	refactor(missions): delete the copy keys no current code produces [skip ci]
psmobile	4cc276e7b475	2026-09-23	other: product/behavior	94	177	refactor(missions): delete the retired per-date and period capacity fields [skip ci]
psmobile	9e44ba17b276	2026-09-23	flags/knobs/env	13	33	refactor(missions): delete the recipe-only policy settings [skip ci]
psmobile	bfaf8d64e3c0	2026-09-23	test sprawl	123	142	test(human-pvp): fail the journey on a coaching failure instead of retrying
psmobile	41d265228638	2026-09-23	other: dead/stale/unused code	23	38	refactor(missions): delete the stale replay-of-primary path [skip ci]
psmobile	66f4a115bd1e	2026-09-23	retry/repair machinery	5	13	Trim synthetic friend-code reconciliation
psmobile	ff6ba366d146	2026-09-23	test sprawl	0	6	test(missions): drop removed Lesson launch-attempt field from the Missions Patrol target [skip ci]
psmobile	2316e91eb01c	2026-09-23	fallback/compat path	10	16	refactor(missions): delete the unproduced LegacyActiveUntil deferral [skip ci]
psmobile	6bf271e1d63c	2026-09-23	retry/repair machinery	73	76	fix(human-pvp): report a resultless SNG result Open instead of retrying it
psmobile	fb3500fc18ee	2026-09-23	proof ceremony	8	10	Remove race from unattended match completion proof
psmobile	0bd01a5bf051	2026-09-23	other: revert	0	35	revert: keep Patrol out of the app's committed dependencies
psmobile	b657db2ed638	2026-09-23	test sprawl	7	7	test(missions): I07 no longer claims a second native review is refused
psmobile	f35331b788b6	2026-09-23	test sprawl	29	2	test(missions): 5838 and 5841 no longer assume the test database clock only moves forward [skip ci]
psmobile	401bab70cfdd	2026-09-23	other: product/behavior	948	35	fix(missions): a failed first delivery attempt no longer admits the first read [skip ci]
psmobile	fda59196af16	2026-09-24	outside-task change	4386	9595	T-C07: Revert Dynamic Missions changes outside the Missions screen and Mission taps
psmobile	d7ba60624021	2026-09-24	other: product/behavior	1398	3411	T-C10: Delete discovery offers, ignored-offer pausing and row-seen tracking; retire UpdateMissions
psmobile	fda5e0c28ced	2026-09-24	other: product/behavior	403	3320	T-C09: Keep every issued daily row as issued; delete mid-day replacement, row lineage and row revisions
psmobile	71cdb04c0505	2026-09-24	extra state	1691	1105	T-C01: Date each Dynamic Missions read in its request zone; delete frozen zones, pending zone changes and the grace window
puzzledb	ff920551d333	2026-04-23	proof ceremony	14	20	Strip legacy model provenance gate
puzzledb	9544a8099c61	2026-04-27	extra state	220	382554	Remove shipped puzzle store
puzzledb	fd7c7eefbdbe	2026-04-27	proof ceremony	4267	38186	Cut PuzzleDB emissions to source v3
puzzledb	c9e33965dcc1	2026-05-03	abstraction/wrapper/controller	0	106	Remove puzzledb CI workflow
puzzledb	1b7275e135ea	2026-05-25	abstraction/wrapper/controller	101	1140	Remove deterministic button label harness
puzzledb	c630b66eca66	2026-06-10	other: dead/stale/unused code	3	54	Strip vestigial null presentation from published exports; fix DOCTRINE_REPO for worktrees
puzzledb	61110aa31f76	2026-07-04	abstraction/wrapper/controller	5	5	FG-15: purge stale ontology-ownership doctrine from shared skill prompts
puzzledb	c89be36d898b	2026-07-10	abstraction/wrapper/controller	7	4667	Revert "test: add results-only GPT-5.6 bake-off harness"
puzzledb	51cf9d9a1fe8	2026-07-10	test sprawl	0	10595	Revert "test: freeze results-only bake-off preflight"
puzzledb	710760e1c72e	2026-07-11	other: product/behavior	2	3	Remove mandatory eli10 response style
puzzledb	83946b90d286	2026-07-12	proof ceremony	102	1410	gut(batch): delete duplicate artifact-validation layer
puzzledb	d3e375ebb806	2026-07-12	fallback/compat path	431	922	gut(batch): delete capture threads, cross-process lock, alias sprawl
puzzledb	a5a84388273e	2026-07-12	test sprawl	1093	1525	gut(tests): delete prose-pinned tests, parametrize near-clone clusters
puzzledb	d404513d42c0	2026-07-12	proof ceremony	408	642	gut(batch): collapse twin rescue/repair stacks; boundary-only exception validation
puzzledb	5d61122b35f9	2026-07-12	extra state	60	116	gut(contracts): delete divergent local SourceV4Puzzle; pspuzzle owns v4
puzzledb	8f4f610c28ad	2026-07-13	other: docs/plans	17	0	docs(templates): read-based family live proof — named failure no longer reproduces
puzzledb	848044b88b06	2026-07-13	other: dead/stale/unused code	0	12	chore(templates): drop stale family index (rebuilt on next write)
puzzledb	24a7700ed5dd	2026-07-13	other: product/behavior	0	268	chore(templates): retire pre-read-basis KK template for re-extraction
puzzledb	37dadd296755	2026-07-13	other: docs/plans	113	43	docs(templates): amend template library plan slice-first, remove overbuild
puzzledb	24163190d5b1	2026-07-16	other: docs/plans	217	50	docs(analysis): dropped truth vs proof surface — measured catalog + ledger evidence
puzzledb	f5467a7743f9	2026-07-16	other: product/behavior	65	2	feat(velocity-ws1): copy no longer depends on post_audit in PHASE_INPUTS/DOWNSTREAM_PHASES
puzzledb	6481862edb99	2026-07-17	abstraction/wrapper/controller	8	13391	Remove retired GPT-5.6 bakeoff harness
puzzledb	c41272ce2f2a	2026-07-18	fallback/compat path	19	5170	refactor(puzzles): remove legacy collection builder
puzzledb	1e2de58d0962	2026-07-18	other: product/behavior	89	222	Simplify puzzle content runtime ownership
puzzledb	bec083e08e9e	2026-08-01	test sprawl	70	114	Void invalid draft-probe verdict; state the target (draft = filter + build spec, never validated against unaimed pipeline output); register corrected build-to-spec experiment; delete invalid-analysis receipts
puzzledb	86a4f66e7ac3	2026-08-01	retry/repair machinery	34	0	Cut-the-tail ruling (Amir 2026-08-01): one mechanical clear max, content failures park immediately, repair only late-phase near-misses, refill from surfaced pool instead of retrying
puzzledb	9b8450c440b4	2026-08-10	proof ceremony	1	2	refactor(difficulty): drop an unused local in manifest validation
puzzledb	07ba94306947	2026-08-21	other: product/behavior	45	134	SEM-4297: cut hash recomputation, keep the label check
puzzledb	2fa86579d994	2026-08-25	other: product/behavior	0	166	Drop the in-repo PR body draft
puzzledb	b70f704200c8	2026-09-02	other: product/behavior	10	31	Stop reading a menu size out of brief prose
puzzledb	fc22e260242f	2026-09-02	other: product/behavior	1	2	Drop an import the seam no longer needs
puzzledb	6d1f95d551c1	2026-09-06	abstraction/wrapper/controller	452	113	Separate audited claim selection from learner copy; remove eager CLI forecast imports
puzzledb	f418ad27665f	2026-09-11	proof ceremony	147	80	Cut batch evidence phase over to decision evidence
rustai	c0af18910143	2025-06-01	other: product/behavior	0	5337	refactor: remove nl_holdem implementation completely
rustai	dbc50f712b24	2025-06-01	other: docs/plans	0	44	doc: Remove premature optimization phase from RBP plan
rustai	f057b39344c2	2025-06-02	test sprawl	0	1241	refactor: Delete Fixed-Limit tests that don't apply to No-Limit
rustai	fd5a8350ccd9	2025-06-02	test sprawl	153	648	refactor: Delete Fixed-Limit tests and fix No-Limit tests for Phase 8A
rustai	9a8f636494b4	2025-06-02	test sprawl	25	50	refactor: remove contrived test that added no value
rustai	3a89c2dea8da	2025-06-02	proof ceremony	7	13	fix(validation): remove unused RNG pool and misleading --seed flag
rustai	f50c7605e254	2025-06-02	proof ceremony	23	23	fix: remove incorrect minimum validation from next size up logic
rustai	a6d69c5a6603	2025-06-02	other: docs/plans	24	74	docs: Simplify plan.md to focus on current work
rustai	394b58642c47	2025-06-02	other: docs/plans	440	1	docs: add Phase 9.5 plan to rip out RaiseRuleType and support only No-Limit
rustai	bb8a3eb97b84	2025-06-02	test sprawl	2	2	fix: Remove hardcoded starting_stack value in random sim tests
rustai	c4c7a90189d3	2025-06-03	unrequested feature	33	28	fix(search): Remove unnecessary mutability from depth-limited solver
rustai	1a5aa7e08456	2025-06-03	fallback/compat path	983	4	fix(search): Simplify chance node handling in depth-limited solver
rustai	3ff75df4acbc	2025-06-04	extra state	331	23	Remove hot loading and clarify transactional server architecture
rustai	c0186ed95e6c	2025-06-05	diagnostics residue	54	128330	cleanup: remove debug artifacts and logging from ES-CFR work
rustai	bf456d177ec0	2025-06-05	other: dead/stale/unused code	0	12	cleanup: remove unused opponent CF reach calculation
rustai	1a118897fae9	2025-06-05	other: product/behavior	909	464	fix(es-cfr): remove zero-probability action skip to enable full exploration
rustai	1d3511d63b12	2025-06-05	other: product/behavior	2279	512	refactor: eliminate code duplication and fix NLHE bet/raise mapping
rustai	900be8f0c70d	2025-06-05	extra state	389	35	refactor: simplify policy cache to fix over-engineering
rustai	a539c3868a5b	2025-06-05	unrequested feature	190435	2362	fix(es-cfr): remove opponent CF reach weighting from regret updates
rustai	de42d027bf5c	2025-06-05	other: product/behavior	2667	679	feat(leduc): remove vector cards support and fix action order for ground truth
rustai	8ff4313ca08e	2025-06-06	fallback/compat path	6	149	refactor: simplify Phase 4 - remove duplicate formatters
rustai	d70dfb139a83	2025-06-06	flags/knobs/env	73	102	simplify(search): Remove all optional behavior from Phase 2
rustai	fc77582fab5f	2025-06-06	unrequested feature	45	64	simplify(search): Remove unnecessary flexibility from Phase 2
rustai	f8a34a99b88e	2025-06-07	other: dead/stale/unused code	531	1300	Delete obsolete abstraction loading code - break build intentionally
